FIPS,State,County,population,hospitalizations_per_case,severe_cases_rate,critical_case_rate,case_fatality_rate
1057,Alabama,Fayette County,16585,0.0838718118782032,0.0564295689478444,0.0274422429303588,0.0105081157672596
1059,Alabama,Franklin County,31542,0.0718003297191047,0.0496246159406506,0.0221757137784541,0.00837243801914907
1061,Alabama,Geneva County,26491,0.0809533803933412,0.055089509758031,0.0258638706353101,0.00991751462760938
1063,Alabama,Greene County,8426,0.0826393306432471,0.0562030143603133,0.0264363162829338,0.00957987182530263
1065,Alabama,Hale County,14887,0.0785565258279035,0.0529150285483979,0.0256414972795056,0.00955027876670921
1067,Alabama,Henry County,17124,0.0854376897921047,0.0574961249708012,0.0279415648213034,0.0107685902826442
1069,Alabama,Houston County,104352,0.0744636327046918,0.0513827692808954,0.0230808634237964,0.0088428122125115
1071,Alabama,Jackson County,52094,0.0806398433600799,0.0555601905593734,0.0250796528007064,0.0093007593964756
1073,Alabama,Jefferson County,659892,0.0703902759845551,0.0490847642917326,0.0213055116928225,0.00799266007164809
1075,Alabama,Lamar County,13933,0.0855934830976818,0.0573242369913156,0.0282692461063662,0.0109809201177062
1077,Alabama,Lauderdale County,92585,0.0804318518118486,0.0537958674947346,0.026635984317114,0.0103882803909921
1079,Alabama,Lawrence County,33171,0.0774705616351632,0.0541197909016912,0.023350770733472,0.00870436405293781
1081,Alabama,Lee County,159287,0.0572425370557547,0.0417111053193293,0.0155314317364254,0.00567406367123494
1083,Alabama,Limestone County,93052,0.0710036216309161,0.0501545098869449,0.0208491117439711,0.00803523556720973
1085,Alabama,Lowndes County,10236,0.07767047674873,0.05366527989449,0.0240051968542399,0.0091199374755764
1087,Alabama,Macon County,19054,0.0764862496063819,0.0518661103180435,0.0246201392883384,0.00922386375564186
1089,Alabama,Madison County,357560,0.0702955503971361,0.0495172778163106,0.0207782725808256,0.00795772754223068
1091,Alabama,Marengo County,19538,0.0804315180673559,0.054007983724025,0.026423534343331,0.0101622008393899
1093,Alabama,Marion County,29965,0.0845278825296179,0.0570744287668947,0.0274534537627232,0.010673885533122
1095,Alabama,Marshall County,95145,0.0731691523464186,0.050580733091597,0.0225884192548216,0.00857106290398865
1097,Alabama,Mobile County,414659,0.0706189784859366,0.0493788294671043,0.0212401490188323,0.00793929585514845
1099,Alabama,Monroe County,21512,0.0806756693938267,0.0539088370211975,0.0267668323726292,0.0104116725548531
1101,Alabama,Montgomery County,226941,0.0672709735129395,0.0473899816516187,0.0198809918613208,0.0074792024358754
1103,Alabama,Morgan County,119122,0.0751526166451201,0.0518911532882255,0.0232614633568946,0.00886834287537147
1105,Alabama,Perry County,9486,0.0761023613746574,0.0504825846510647,0.0256197767235927,0.00996795909761754
1107,Alabama,Pickens County,20298,0.0790875948369298,0.0540402140112326,0.0250473808256971,0.00953533155975958
1109,Alabama,Pike County,33403,0.0642753345507889,0.0444719304852858,0.0198034040655031,0.00771239170134419
1111,Alabama,Randolph County,22574,0.0832069194648711,0.0563873607690263,0.0268195586958448,0.0101337848852662
1113,Alabama,Russell County,58213,0.0660751893906859,0.0469210166629447,0.0191541727277412,0.00723695531925859
1115,Alabama,St. Clair County,87306,0.0728935811971686,0.0512985018555426,0.021595079341626,0.00808753602272467
1117,Alabama,Shelby County,211261,0.0691109244015696,0.0494183864792839,0.0196925379222857,0.00722591533695287
1119,Alabama,Sumter County,12985,0.0739826723142087,0.0493020700038506,0.0246806023103581,0.00969690103966115
1121,Alabama,Talladega County,80565,0.076510941475827,0.0530662069384969,0.0234447345373301,0.0087370250108608
1123,Alabama,Tallapoosa County,40636,0.0847583915739738,0.0569797647652328,0.027778626808741,0.010649292745349
1125,Alabama,Tuscaloosa County,206213,0.0616364632685621,0.043780285185706,0.0178561780828561,0.00663456348532828
1127,Alabama,Walker County,64493,0.0797295675499667,0.0543684978679857,0.025361069681981,0.00984459739816724
1129,Alabama,Washington County,16643,0.081298023192934,0.0562598353061347,0.0250381878867993,0.0092618037613411
1131,Alabama,Wilcox County,10809,0.0774919974095661,0.0519527428994357,0.0255392545101305,0.00961639189564252
1133,Alabama,Winston County,23875,0.0861630157068063,0.0581112139895288,0.0280518017172775,0.0109100205235602
2013,Alaska,Aleutians East Borough,3425,0.0671051094890511,0.0524632656934307,0.0146418437956204,0.00481575474452555
2016,Alaska,Aleutians West Census Area,5750,0.0571775652173913,0.0461297686956522,0.0110477965217391,0.00343192695652174
2020,Alaska,Anchorage Municipality,296112,0.0574789876803372,0.0428048681377317,0.0146741195426055,0.00525534500459286
2050,Alaska,Bethel Census Area,18040,0.0460898558758315,0.0350274643015521,0.0110623915742794,0.0038004689578714
2060,Alaska,Bristol Bay Borough,890,0.0696932584269663,0.053042091011236,0.0166511674157303,0.0056023595505618
2068,Alaska,Denali Borough,2232,0.0692267025089606,0.0543944596774194,0.0148322428315412,0.00360736559139785
2070,Alaska,Dillingham Census Area,4975,0.0537368844221106,0.0402376611055276,0.0134992233165829,0.00457335477386935
2090,Alaska,Fairbanks North Star Borough,99653,0.0529153462514927,0.040128378603755,0.0127869676477376,0.00426963643844139
2100,Alaska,Haines Borough,2518,0.0813427323272438,0.058755389197776,0.0225873431294678,0.00707196187450358
2105,Alaska,Hoonah-Angoon Census Area,2132,0.0906172607879925,0.0652003616322702,0.0254168991557223,0.00822764540337711
2110,Alaska,Juneau City and Borough,32330,0.0657407670893907,0.0490005051036189,0.0167402619857717,0.00567438230745438
2122,Alaska,Kenai Peninsula Borough,58220,0.0742122810030917,0.0530193735829612,0.0211929074201305,0.00734010030917211
2130,Alaska,Ketchikan Gateway Borough,13804,0.0717823094755144,0.0516598917705013,0.020122417705013,0.00691959866705303
2150,Alaska,Kodiak Island Borough,13649,0.0558322954062569,0.0428342942340098,0.0129980011722471,0.00412650743644223
2158,Alaska,Kusilvak Census Area,8198,0.0389294949987802,0.0301380597706758,0.00879143522810442,0.00313172725054891
2164,Alaska,Lake and Peninsula Borough,1375,0.0580552727272727,0.0434647505454545,0.0145905221818182,0.00518427636363636
2170,Alaska,Matanuska-Susitna Borough,103464,0.0601971023737725,0.0448166224967138,0.0153804798770587,0.0053942911544112
2180,Alaska,Nome Census Area,9925,0.0472354659949622,0.0361499294710327,0.0110855365239295,0.00399223375314862
2185,Alaska,North Slope Borough,9797,0.0545872205777279,0.043414212718179,0.0111730078595488,0.00380054506481576
2188,Alaska,Northwest Arctic Borough,7734,0.0463154900439617,0.0349848247995862,0.0113306652443755,0.00411608223429015
2195,Alaska,Petersburg Borough,3255,0.0795680491551459,0.0550450384024578,0.0245230107526882,0.00903485714285714
2198,Alaska,Prince of Wales-Hyder Census Area,6474,0.0735852641334569,0.0536923648439914,0.0198928992894656,0.0068525671918443
2220,Alaska,Sitka City and Borough,8738,0.07140547035935,0.04994346864271,0.02146200171664,0.00810254520485237
2230,Alaska,Skagway Municipality,1061,0.0654948162111216,0.0505354769085768,0.0149593393025448,0.00498294062205467
2240,Alaska,Southeast Fairbanks Census Area,6876,0.0638202443280977,0.0471298763816172,0.0166903679464805,0.00567643979057592
2261,Alaska,Valdez-Cordova Census Area,9301,0.0672140630039781,0.0510993283517901,0.0161147346521879,0.00452622943769487
2275,Alaska,Wrangell City and Borough,2484,0.0931626409017713,0.0620599549114332,0.0311026859903382,0.0119643156199678
2282,Alaska,Yakutat City and Borough,689,0.0632931785195936,0.0475559550072569,0.0157372235123367,0.00534969521044993
2290,Alaska,Yukon-Koyukuk Census Area,5415,0.0666770083102493,0.0478157220683287,0.0188612862419206,0.00658680701754386
4001,Arizona,Apache County,71522,0.0666365314169067,0.0466638059757837,0.019972725441123,0.00744791113223903
4003,Arizona,Cochise County,126279,0.0825300010294665,0.0550129343913081,0.0275170666381584,0.0103854327322833
4005,Arizona,Coconino County,140217,0.0585073207956239,0.0423968885584487,0.0161104322371752,0.00578896553199683
4007,Arizona,Gila County,53400,0.0991039138576779,0.0638321995318352,0.0352717143258427,0.0135780164794008
4009,Arizona,Graham County,37879,0.0617396974576942,0.0431872463370205,0.0185524511206737,0.00705234615486153
4011,Arizona,Greenlee County,9504,0.0631654040404041,0.0434902678872054,0.0196751361531987,0.00795983796296296
4012,Arizona,La Paz County,20701,0.120288005410367,0.0713748759480218,0.0489131294623448,0.0206824423940872
4013,Arizona,Maricopa County,4253913,0.0668767645224526,0.0467833230634947,0.0200934414589579,0.00770674411065765
4015,Arizona,Mohave County,206064,0.102285484121438,0.0658524088632658,0.0364330752581722,0.0141754013316251
4017,Arizona,Navajo County,108705,0.0719132974564188,0.0494461804608804,0.0224671169955384,0.00852113426245343
4019,Arizona,Pima County,1019722,0.0765403511937567,0.0514460573793642,0.0250942938143926,0.00970021776523405
4021,Arizona,Pinal County,419721,0.0767782455488289,0.0523861883465445,0.0243920572022844,0.00929919503670295
4023,Arizona,Santa Cruz County,46584,0.0720092091705307,0.0488697696204706,0.0231394395500601,0.00890250601064743
4025,Arizona,Yavapai County,224645,0.106296262992722,0.0683928446704801,0.0379034183222418,0.0144820778561731
4027,Arizona,Yuma County,207829,0.0714663930442816,0.0472582474823052,0.0242081455619764,0.00978496821906471
5001,Arkansas,Arkansas County,18124,0.079534153608475,0.0538604662326197,0.0256736873758552,0.00967399911719267
5003,Arkansas,Ashley County,20537,0.0794454399376735,0.0539520980669036,0.0254933418707698,0.00983274772362078
5005,Arkansas,Baxter County,41219,0.107325068536355,0.0672623538174143,0.0400627147189403,0.0159256051820762
5007,Arkansas,Benton County,258980,0.0628590972275852,0.0445258231446444,0.0183332740829408,0.00702883736195845
5009,Arkansas,Boone County,37288,0.0819263570049346,0.0547631974898091,0.0271631595151255,0.0106853577558464
5011,Arkansas,Bradley County,10948,0.078304347826087,0.0529741025758129,0.025330245250274,0.00982226890756302
5013,Arkansas,Calhoun County,5202,0.0875674740484429,0.0581481737793157,0.0294193002691273,0.0111999423298731
5015,Arkansas,Carroll County,27887,0.0862710223401585,0.0580854302004518,0.0281855921397067,0.010648238247212
5017,Arkansas,Chicot County,10826,0.0817107888416775,0.0543618156290412,0.0273489732126362,0.010759776464068
5019,Arkansas,Clark County,22385,0.0689647978557069,0.0464173341523342,0.0225474637033728,0.00869049452758544
5021,Arkansas,Clay County,15061,0.0845070048469557,0.0556947599760972,0.0288122448708585,0.011416283115331
5023,Arkansas,Cleburne County,25230,0.0982653190646056,0.0633035861672612,0.0349617328973444,0.0139203131193024
5025,Arkansas,Cleveland County,8226,0.0822193046438123,0.0557204179431072,0.0264988867007051,0.0100915341599805
5027,Arkansas,Columbia County,23892,0.0723652687091914,0.0485044614933869,0.0238608072158045,0.0094111644064959
5029,Arkansas,Conway County,20906,0.0803702764756529,0.0536987559552282,0.0266715205204248,0.0104325753372238
5031,Arkansas,Craighead County,105701,0.0629803596938534,0.0442800581167633,0.0187003015770901,0.00710017483278304
5033,Arkansas,Crawford County,62472,0.0722074689460879,0.0501719956460494,0.0220354733000384,0.00847915802279421
5035,Arkansas,Crittenden County,49013,0.0650589231428397,0.0460038326566421,0.0190550904861975,0.00709964009548487
5037,Arkansas,Cross County,16998,0.0760797740910695,0.0529012040828333,0.0231785700082363,0.0087221743734557
5039,Arkansas,Dallas County,7432,0.0863927610333692,0.056745107911733,0.0296476531216362,0.0112208153928956
5041,Arkansas,Desha County,11887,0.0778193825187179,0.0529017440901826,0.0249176384285354,0.00934755783629175
5043,Arkansas,Drew County,18502,0.0721638741757648,0.0488314636796022,0.0233324104961626,0.00897796346340936
5045,Arkansas,Faulkner County,122416,0.0595946608286499,0.0427121936266501,0.0168824672019997,0.0064063859299438
5047,Arkansas,Franklin County,17780,0.0797263779527559,0.0536809102362205,0.0260454677165354,0.00999549831271091
5049,Arkansas,Fulton County,12139,0.0969660598072329,0.0616210835324162,0.0353449762748167,0.0136050893813329
5051,Arkansas,Garland County,98296,0.0885732074550338,0.0580777154411166,0.0304954920139171,0.0119003401969561
5053,Arkansas,Grant County,18086,0.0756782594271813,0.0525920746433706,0.0230861847838107,0.00906225588853257
5055,Arkansas,Greene County,44623,0.0692562579835511,0.0487426901821931,0.020513567801358,0.007918276225265
5057,Arkansas,Hempstead County,22018,0.0759256517394859,0.0513207423471705,0.0246049093923154,0.00931847579253338
5059,Arkansas,Hot Spring County,33520,0.0788676909307876,0.0541518344570406,0.024715856473747,0.00921975954653938
5061,Arkansas,Howard County,13389,0.0756749570542983,0.0514494245275973,0.024225532526701,0.00943753529016356
5063,Arkansas,Independence County,37264,0.0748919869042508,0.0507373385573207,0.02415464834693,0.00930992110347789
5065,Arkansas,Izard County,13559,0.0935119109078841,0.0620087620768493,0.0315031488310347,0.0123067379600265
5067,Arkansas,Jackson County,17225,0.0765031640058055,0.0530298283889695,0.023473335616836,0.00904738809869376
5069,Arkansas,Jefferson County,70424,0.0733045978643644,0.0506086166789731,0.0226959811853913,0.00862753833920254
5071,Arkansas,Johnson County,26291,0.0720837548971131,0.049967702635883,0.0221160522612301,0.00853271842075235
5073,Arkansas,Lafayette County,6915,0.0903634128705712,0.0602051907447578,0.0301582221258135,0.0117414953000723
5075,Arkansas,Lawrence County,16669,0.0806410102585638,0.053343174035635,0.0272978362229288,0.010750559721639
5077,Arkansas,Lee County,9398,0.0783134709512662,0.0537664432858055,0.0245470276654607,0.00935058310278783
5079,Arkansas,Lincoln County,13695,0.0709664841182913,0.0502463506389193,0.020720133479372,0.00784959328221979
5081,Arkansas,Little River County,12417,0.0843245550455021,0.0563035441733108,0.0280210108721914,0.0112303100587904
5083,Arkansas,Logan County,21757,0.0795668060853978,0.0541057769913132,0.0254610290940847,0.00967684331479524
5085,Arkansas,Lonoke County,72206,0.0639110738719774,0.0460080086142426,0.0179030652577348,0.00668759465972357
5087,Arkansas,Madison County,16076,0.078617628763374,0.0540278173675044,0.0245898113958696,0.00933607987061458
5089,Arkansas,Marion County,16438,0.101940199537657,0.068050155675873,0.0338900438617837,0.0126926025063876
5091,Arkansas,Miller County,43759,0.0722019241755982,0.0504694834662584,0.0217324407093398,0.00820673415754473
5093,Arkansas,Mississippi County,42831,0.0668875814246691,0.047171024795125,0.019716556629544,0.00738111554715043
5095,Arkansas,Monroe County,7249,0.0906013243205959,0.0603295661470548,0.0302717581735412,0.011525722168575
5097,Arkansas,Montgomery County,8993,0.0990667185588791,0.0642230808406538,0.0348436377182253,0.0135398354275548
5099,Arkansas,Nevada County,8440,0.0812890995260664,0.0556807694312796,0.0256083300947867,0.00986771090047393
5101,Arkansas,Newton County,7848,0.0962863149847095,0.0628879101681957,0.0333984048165138,0.012668498980632
5103,Arkansas,Ouachita County,24106,0.0818715257612213,0.0554704297270389,0.0264010960341824,0.0100433609889654
5105,Arkansas,Perry County,10322,0.0819949622166247,0.0552837639023445,0.0267111983142802,0.0105757004456501
5107,Arkansas,Phillips County,19034,0.0746986970684039,0.0506515350425554,0.0240471620258485,0.00889358936639697
5109,Arkansas,Pike County,10808,0.0837625832716506,0.0564001427646188,0.0273624405070318,0.0102895817912657
5111,Arkansas,Poinsett County,24054,0.0753140849754719,0.0517594790471439,0.0235546059283279,0.00897116986779746
5113,Arkansas,Polk County,20163,0.0862564102564103,0.0570045054803353,0.029251904776075,0.0113206070525219
5115,Arkansas,Pope County,63644,0.06776805354786,0.0472139680566903,0.0205540854911696,0.00774720350700773
5117,Arkansas,Prairie County,8244,0.0900762979136342,0.0588903680252305,0.0311859298884037,0.0124022683163513
5119,Arkansas,Pulaski County,393463,0.0685793759514872,0.0481841617941204,0.0203952141573668,0.00758996922201071
5121,Arkansas,Randolph County,17603,0.081195648469011,0.0540108370732262,0.0271848113957848,0.0104772822814293
5123,Arkansas,St. Francis County,26294,0.0704216931619381,0.0504621844907584,0.0199595086711797,0.00741280596333764
5125,Arkansas,Saline County,118009,0.0742595056309265,0.0514161745629571,0.0228433310679694,0.0087487900075418
5127,Arkansas,Scott County,10442,0.0795134073932197,0.0536859366021835,0.0258274707910362,0.0101630453936028
5129,Arkansas,Searcy County,7923,0.0936882494004796,0.0613881654676259,0.0323000839328537,0.0124804392275653
5131,Arkansas,Sebastian County,127461,0.069872196201191,0.0489200852417602,0.0209521109594307,0.00791052510179584
5133,Arkansas,Sevier County,17193,0.0640311173151864,0.0446583946955156,0.0193727226196708,0.00719397778165533
5135,Arkansas,Sharp County,17043,0.0955580590271666,0.0618383930059262,0.0337196660212404,0.0134534929296485
5137,Arkansas,Stone County,12446,0.098680459585409,0.0639627982484332,0.0347176613369757,0.0140205833199422
5139,Arkansas,Union County,39732,0.0762579281183932,0.0523547564431692,0.023903171675224,0.00908278365045807
5141,Arkansas,Van Buren County,16684,0.0957089426995924,0.0619135375209782,0.0337954051786142,0.0131575701270679
5143,Arkansas,Washington County,228529,0.0568318550380915,0.040935941241593,0.0158959137964985,0.00596911998039636
5145,Arkansas,White County,78804,0.0698978732044059,0.0481589745825085,0.0217388986218974,0.00837599335059134
5147,Arkansas,Woodruff County,6660,0.0878776276276276,0.0585012495495496,0.0293763780780781,0.0113475375375375
5149,Arkansas,Yell County,21573,0.0757240995689056,0.0509556943865017,0.0247684051824039,0.00993882723775089
6001,California,Alameda County,1643700,0.0665164604246517,0.0475193422236418,0.0189971182010099,0.0071551996714729
6003,California,Alpine County,1146,0.0916256544502618,0.061285979930192,0.0303396745200698,0.0107187783595113
6005,California,Amador County,37829,0.0994746887308678,0.0653046536255254,0.0341700351053425,0.0128409204578498
6007,California,Butte County,227075,0.0748091027193659,0.0505895331762634,0.0242195695431025,0.00927764764945502
6009,California,Calaveras County,45235,0.102337968387311,0.0672310045097822,0.0351069638775285,0.013283649386537
6011,California,Colusa County,21464,0.064857342527022,0.0458018110324264,0.0190555314945956,0.00717052553112188
6013,California,Contra Costa County,1133247,0.0712815643897579,0.0500259777833076,0.0212555866064503,0.00805148048042483
6015,California,Del Norte County,27424,0.0750936406067678,0.051816236508168,0.0232774040985998,0.00873803748541424
6017,California,El Dorado County,186661,0.085270463567644,0.0586358234553549,0.0266346401122891,0.0098189397892436
6019,California,Fresno County,978130,0.0583056884054267,0.0414170545919254,0.0168886338135013,0.00642819289869445
6021,California,Glenn County,27897,0.0688942897085708,0.0479419273757035,0.0209523623328673,0.00771465390543786
6023,California,Humboldt County,135768,0.0738980319368334,0.051245214837075,0.0226528170997584,0.00835353691591538
6025,California,Imperial County,180216,0.0597033337772451,0.0419553543858481,0.017747979391397,0.00680346151285125
6027,California,Inyo County,18085,0.0910552391484656,0.0595904702792369,0.0314647688692286,0.0120380071882776
6029,California,Kern County,883053,0.0555342204828023,0.0403490249146993,0.0151851955681029,0.00569146703538746
6031,California,Kings County,150075,0.0537561019490255,0.0393458370548059,0.0144102648942196,0.00550527829418624
6033,California,Lake County,64148,0.0875997225166802,0.0595198483974559,0.0280798741192243,0.0102284972251668
6035,California,Lassen County,31185,0.066508962642296,0.0475922495751162,0.0189167130671797,0.00701327817861151
6037,California,Los Angeles County,10098052,0.0649624482028811,0.0461068640363508,0.0188555841665303,0.00719978501001975
6039,California,Madera County,155013,0.0631964738441292,0.0443794878687594,0.0188169859753698,0.00720297613748524
6041,California,Marin County,260295,0.0876445417699149,0.059303974283025,0.0283405674868899,0.0108328043181775
6043,California,Mariposa County,17540,0.10172354618016,0.0669589831812999,0.0347645629988598,0.0130963888255416
6045,California,Mendocino County,87422,0.0830221683329139,0.0565438419962938,0.0264783263366201,0.00968745693303745
6047,California,Merced County,269075,0.0556965344234879,0.0400387124073214,0.0156578220161665,0.00598357268419586
6049,California,Modoc County,8938,0.0955351309017677,0.0633927851868427,0.032142345714925,0.0120790624300738
6051,California,Mono County,14174,0.071253986171864,0.0533606533088754,0.0178933328629886,0.00605786369408777
6053,California,Monterey County,433212,0.0622913862035216,0.0438156828435039,0.0184757033600177,0.00701798902154142
6055,California,Napa County,140530,0.0780247491638796,0.0529094024763396,0.02511534668754,0.00964094385540454
6057,California,Nevada County,99092,0.0982184232834134,0.0647898966717798,0.0334285266116336,0.0124946439672224
6059,California,Orange County,3164182,0.0681347141220069,0.0479565356885287,0.0201781784334782,0.00775816806997828
6061,California,Placer County,380077,0.0796413568829474,0.0539007023392628,0.0257406545436846,0.0100018121591151
6063,California,Plumas County,18699,0.101780202149848,0.0678118402588374,0.0339683618910102,0.0121653286271993
6065,California,Riverside County,2383286,0.0649675204738332,0.0455255402771636,0.0194419801966696,0.00749124163025336
6067,California,Sacramento County,1510023,0.0658080188182564,0.0465390483270785,0.0192689704911779,0.00723971257391444
6069,California,San Benito County,59416,0.0630155345361519,0.0453538755890669,0.017661658947085,0.00659724148377541
6071,California,San Bernardino County,2135413,0.0581869802234978,0.0423885721591093,0.0157984080643885,0.00584138771282183
6073,California,San Diego County,3302833,0.0653378445110607,0.0460815468441789,0.0192562976668817,0.00732656612066066
6075,California,San Francisco County,870044,0.0721735004206684,0.0502931090163256,0.0218803914043428,0.00843769719692337
6077,California,San Joaquin County,732212,0.0612332876270807,0.0436627007546995,0.0175705868723812,0.00662222473819058
6079,California,San Luis Obispo County,281455,0.0781741699383561,0.0529052025687943,0.0252689673695617,0.009504483203354
6081,California,San Mateo County,765935,0.0728174362054221,0.0506750473604157,0.0221423888450064,0.00848302427751702
6083,California,Santa Barbara County,443738,0.0660960476677679,0.0451871469110151,0.0209089007567529,0.00813086249092933
6085,California,Santa Clara County,1922200,0.0654210711684528,0.0465506978358131,0.0188703733326397,0.00726642129851212
6087,California,Santa Cruz County,273765,0.0699831022957646,0.0494625354227166,0.0205205668730481,0.00745608364838456
6089,California,Shasta County,179085,0.0823466957031577,0.0552922592456096,0.0270544364575481,0.0102765862020828
6091,California,Sierra County,2930,0.105273720136519,0.0678774215017065,0.0373962986348123,0.0145635153583618
6093,California,Siskiyou County,43540,0.0933885392742306,0.062051824850712,0.0313367144235186,0.0118877955902618
6095,California,Solano County,438530,0.0702691218388708,0.0495770323695072,0.0206920894693636,0.00760312179326386
6097,California,Sonoma County,501317,0.0792570928175187,0.0544431661483652,0.0248139266691535,0.00920267698881147
6099,California,Stanislaus County,539301,0.0618215263832257,0.0439107242393394,0.0179108021438863,0.00684339543223543
6101,California,Sutter County,95872,0.0681663780874499,0.0468489041638852,0.0213174739235648,0.00821922146194926
6103,California,Tehama County,63373,0.0791893393085384,0.0538224237135689,0.0253669155949695,0.00971274517539015
6105,California,Trinity County,12862,0.101263722593687,0.0675176386254082,0.0337460839682786,0.012303144145545
6107,California,Tulare County,460477,0.0554660645374253,0.0396862353624611,0.0157798291749642,0.00598393687415441
6109,California,Tuolumne County,53932,0.0959506415486168,0.062902864217904,0.0330477773307128,0.0125462452718238
6111,California,Ventura County,848112,0.0693341056369913,0.048530017945743,0.0208040876912483,0.00792203003848548
6113,California,Yolo County,214977,0.0586836638338055,0.0414907348925699,0.0171929289412356,0.00654527209887569
6115,California,Yuba County,75493,0.0596051554448757,0.0428109521147656,0.0167942033301101,0.00611507080126634
8001,Colorado,Adams County,497115,0.0559284431167838,0.0414635327881878,0.014464910328596,0.00535888383975539
8003,Colorado,Alamosa County,16444,0.0600623935782048,0.0424962453782535,0.0175661481999514,0.00656854779858915
8005,Colorado,Arapahoe County,636671,0.0639709488888296,0.0463386033571499,0.0176323455316796,0.00645732442658767
8007,Colorado,Archuleta County,12908,0.0970235512860242,0.0667323435853734,0.0302912077006508,0.0105000495816548
8009,Colorado,Baca County,3563,0.0980578164468145,0.0610423993825428,0.0370154170642717,0.0151021330339601
8011,Colorado,Bent County,5809,0.0775909795145464,0.0539025372697538,0.0236884422447926,0.00912635909795145
8013,Colorado,Boulder County,321030,0.0657434694576831,0.0470146345232533,0.0187288349344298,0.00682421667756907
8014,Colorado,Broomfield County,66120,0.0648432395644283,0.046818123215366,0.0180251163490623,0.00686478644888082
8015,Colorado,Chaffee County,19164,0.0974753183051555,0.0648505253600501,0.0326247929451054,0.0124153016071801
8017,Colorado,Cheyenne County,2039,0.0665855811672388,0.0451278832761157,0.0214576978911231,0.00874786660127514
8019,Colorado,Clear Creek County,9379,0.0877188399616164,0.0636381568397484,0.024080683121868,0.00809194796886662
8021,Colorado,Conejos County,8142,0.0766995824121837,0.05192156816507,0.0247780142471137,0.00940109309751904
8023,Colorado,Costilla County,3687,0.0992359641985354,0.0662666053702197,0.0329693588283157,0.0120358991049634
8025,Colorado,Crowley County,5630,0.0646488454706927,0.047344076731794,0.0173047687388988,0.00606637655417407
8027,Colorado,Custer County,4640,0.118431034482759,0.0783666403017242,0.0400643941810345,0.0145819137931034
8029,Colorado,Delta County,30346,0.0939138601463125,0.0612801640413893,0.0326336961049232,0.0123882152507744
8031,Colorado,Denver County,693417,0.0597938152655617,0.0434002955739476,0.0163935196916141,0.00616759277606404
8033,Colorado,Dolores County,1841,0.101175448126018,0.0634347892449756,0.0377406588810429,0.0158839217816404
8035,Colorado,Douglas County,328614,0.0617315817341927,0.0459741855672613,0.0157573961669314,0.0057393650300961
8037,Colorado,Eagle County,54357,0.0590099159261917,0.0454945647478706,0.0135153511783211,0.00436573578379969
8039,Colorado,Elbert County,25162,0.0782410380732851,0.0570621425562356,0.0211788955170495,0.00719200302042763
8041,Colorado,El Paso County,688153,0.0614361035990543,0.0442120299119527,0.0172240736871016,0.00638006870565121
8043,Colorado,Fremont County,47002,0.0861421216118463,0.0588037033743245,0.0273384182375218,0.010395864005787
8045,Colorado,Garfield County,58538,0.0634502374525949,0.046559731627319,0.0168905058252759,0.00595695548190919
8047,Colorado,Gilpin County,5924,0.0821770762997974,0.061607329338285,0.0205697469615125,0.00539865293720459
8049,Colorado,Grand County,15066,0.0810581441656711,0.0578616310234966,0.0231965131421744,0.00797539891145626
8051,Colorado,Gunnison County,16537,0.0628058293523614,0.0459496801112657,0.0168561492410957,0.00578337546108726
8053,Colorado,Hinsdale County,878,0.112743735763098,0.0764345284738041,0.0363092072892939,0.0122356036446469
8055,Colorado,Huerfano County,6583,0.109298496126386,0.0701205969922528,0.0391778991341334,0.0152273735379007
8057,Colorado,Jackson County,1296,0.0954521604938272,0.0642923433641975,0.0311598171296296,0.0116659567901235
8059,Colorado,Jefferson County,570427,0.0744175713982683,0.0524363474081697,0.0219812239900986,0.00815909899075605
8061,Colorado,Kiowa County,1449,0.0803630089717046,0.0531276494133885,0.0272353595583161,0.0108628571428571
8063,Colorado,Kit Carson County,7635,0.0788064178127047,0.0527632006548789,0.0260432171578258,0.0101358821218075
8065,Colorado,Lake County,7585,0.0652226763348715,0.0482494651285432,0.0169732112063283,0.00574576400791035
8067,Colorado,La Plata County,55101,0.0743154026242718,0.0529377386072848,0.021377664016987,0.007466014046932
8069,Colorado,Larimer County,338161,0.0680091849740213,0.0478308477500362,0.020178337223985,0.00750964599702509
8071,Colorado,Las Animas County,14179,0.0899193878270682,0.0598371671486,0.0300822206784682,0.0113716143592637
8073,Colorado,Lincoln County,5548,0.0766842105263158,0.0516266651045422,0.0250575454217736,0.0103507317952415
8075,Colorado,Logan County,21689,0.0753700493337637,0.0505584528562866,0.0248115964774771,0.00951125731937849
8077,Colorado,Mesa County,149998,0.0768903852051361,0.0520735758276777,0.0248168093774584,0.00949976346351285
8079,Colorado,Mineral County,823,0.12212879708384,0.0798095054678007,0.0423192916160389,0.015503645200486
8081,Colorado,Moffat County,13060,0.0702007656967841,0.0497704450229709,0.0204303206738132,0.00732592036753446
8083,Colorado,Montezuma County,25909,0.0853637732062218,0.0571472782044849,0.0282164950017369,0.0105352526149215
8085,Colorado,Montrose County,41268,0.0880185858292139,0.058605342299118,0.029413243530096,0.0111979446544538
8087,Colorado,Morgan County,28257,0.0697682344197898,0.0476197940333369,0.0221484403864529,0.00845786530771136
8089,Colorado,Otero County,18325,0.0811747339699864,0.0537721067939973,0.0274026271759891,0.0106379961800819
8091,Colorado,Ouray County,4722,0.105226598898772,0.0719576560779331,0.0332689428208386,0.0112100127064803
